GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,VNM,Viet Nam,,43 [24-100],43.00000,24.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,45 [25-100],45.00000,25.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,VNM,Viet Nam,,45 [26-97],45.00000,26.00000,97.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,46 [27-96],46.00000,27.00000,96.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,47 [28-94],47.00000,28.00000,94.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,48 [29-93],48.00000,29.00000,93.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,50 [31-94],50.00000,31.00000,94.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,48 [33-72],48.00000,33.00000,72.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,52 [33-96],52.00000,33.00000,96.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,53 [34-94],53.00000,34.00000,94.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,54 [35-93],54.00000,35.00000,93.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,55 [36-93],55.00000,36.00000,93.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,57 [38-94],57.00000,38.00000,94.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,58 [39-95],58.00000,39.00000,95.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,58 [40-92],58.00000,40.00000,92.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,61 [41-92],61.00000,41.00000,92.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,61 [42-95],61.00000,42.00000,95.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,59 [42-86],59.00000,42.00000,86.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,2000,2000,,,VNM,Viet Nam,,296 [90-624],296.00000,90.00000,624.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,290 [95-592],290.00000,95.00000,592.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,2002,2002,,,VNM,Viet Nam,,284 [100-563],284.00000,100.00000,563.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,278 [105-535],278.00000,105.00000,535.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,VNM,Viet Nam,,272 [109-509],272.00000,109.00000,509.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,165 [111-241],165.00000,111.00000,241.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,176 [112-255],176.00000,112.00000,255.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,170 [113-251],170.00000,113.00000,251.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,VNM,Viet Nam,,266 [113-484],266.00000,113.00000,484.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,182 [114-265],182.00000,114.00000,265.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,188 [115-278],188.00000,115.00000,278.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,193 [116-290],193.00000,116.00000,290.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,260 [116-460],260.00000,116.00000,460.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,199 [117-303],199.00000,117.00000,303.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,205 [118-317],205.00000,118.00000,317.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,VNM,Viet Nam,,253 [119-437],253.00000,119.00000,437.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,246 [119-417],246.00000,119.00000,417.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,239 [119-398],239.00000,119.00000,398.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,231 [119-380],231.00000,119.00000,380.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,225 [119-363],225.00000,119.00000,363.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,218 [119-346],218.00000,119.00000,346.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,212 [119-331],212.00000,119.00000,331.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,176 [121-251],176.00000,121.00000,251.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,14000 [2400-34000],14000.00000,2400.00000,34000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,2002,2002,,,VNM,Viet Nam,,12000 [2400-31000],12000.00000,2400.00000,31000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,2000,2000,,,VNM,Viet Nam,,15000 [2500-40000],15000.00000,2500.00000,40000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,12000 [2500-29000],12000.00000,2500.00000,29000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,VNM,Viet Nam,,12000 [2600-29000],12000.00000,2600.00000,29000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,4300 [2900-6100],4300.00000,2900.00000,6100.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,VNM,Viet Nam,,13000 [2900-30000],13000.00000,2900.00000,30000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,5100 [3300-7400],5100.00000,3300.00000,7400.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,14000 [3300-31000],14000.00000,3300.00000,31000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,5500 [3500-8000],5500.00000,3500.00000,8000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,6000 [3600-9000],6000.00000,3600.00000,9000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,5600 [3600-8100],5600.00000,3600.00000,8100.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,7900 [3600-14000],7900.00000,3600.00000,14000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,5900 [3700-8600],5900.00000,3700.00000,8600.00000,,,
TB_e_inc_num_014,Number of incident tuberculosis cases in children aged 0 - 14,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,6300 [3800-8700],6300.00000,3800.00000,8700.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,14000 [3900-31000],14000.00000,3900.00000,31000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,14000 [3900-31000],14000.00000,3900.00000,31000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,6500 [4000-9700],6500.00000,4000.00000,9700.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,14000 [4000-30000],14000.00000,4000.00000,30000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,VNM,Viet Nam,,9400 [4200-17000],9400.00000,4200.00000,17000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,7900 [4600-12000],7900.00000,4600.00000,12000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,8600 [5500-12000],8600.00000,5500.00000,12000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,9800 [5600-15000],9800.00000,5600.00000,15000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,9100 [5800-13000],9100.00000,5800.00000,13000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,9400 [5900-14000],9400.00000,5900.00000,14000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,10000 [6600-15000],10000.00000,6600.00000,15000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,12000 [6600-19000],12000.00000,6600.00000,19000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,11000 [7300-16000],11000.00000,7300.00000,16000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,14000 [7400-22000],14000.00000,7400.00000,22000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,11000 [7600-15000],11000.00000,7600.00000,15000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,13000 [8200-18000],13000.00000,8200.00000,18000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,14000 [9100-19000],14000.00000,9100.00000,19000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,15000 [9700-21000],15000.00000,9700.00000,21000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,15000 [10000-21000],15000.00000,10000.00000,21000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,15000 [10000-22000],15000.00000,10000.00000,22000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,17000 [11000-24000],17000.00000,11000.00000,24000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,19000 [12000-28000],19000.00000,12000.00000,28000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,18000 [12000-26000],18000.00000,12000.00000,26000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,22000 [13000-33000],22000.00000,13000.00000,33000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,VNM,Viet Nam,,21000 [13000-30000],21000.00000,13000.00000,30000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,20000 [13000-29000],20000.00000,13000.00000,29000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,VNM,Viet Nam,,23000 [14000-35000],23000.00000,14000.00000,35000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,VNM,Viet Nam,,24000 [14000-36000],24000.00000,14000.00000,36000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,2002,2002,,,VNM,Viet Nam,,26000 [15000-39000],26000.00000,15000.00000,39000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,26000 [15000-39000],26000.00000,15000.00000,39000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,2000,2000,,,VNM,Viet Nam,,29000 [17000-44000],29000.00000,17000.00000,44000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,28000 [17000-42000],28000.00000,17000.00000,42000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,2000,2000,,,VNM,Viet Nam,,234000 [71000-493000],234000.00000,71000.00000,493000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,VNM,Viet Nam,,232000 [76000-473000],232000.00000,76000.00000,473000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,2002,2002,,,VNM,Viet Nam,,229000 [81000-454000],229000.00000,81000.00000,454000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,227000 [85000-436000],227000.00000,85000.00000,436000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,VNM,Viet Nam,,224000 [90000-419000],224000.00000,90000.00000,419000.00000,,,
